UserID,OrderDate_GMT,OrderValue
1490744,2012-03-06,81.654
789139,2012-01-28,257.132
4738888,2012-12-26,119.643
3443666,2012-10-07,220.242
4030138,2012-11-16,205.907
3093065,2012-09-08,260.776
2567038,2012-07-18,157.339
3208502,2012-09-19,200.46
3058561,2012-09-25,75.286
1295648,2012-02-07,245.0
2760373,2012-08-06,213.333
3900959,2012-11-08,212.875
3740312,2012-10-27,199.485
4783045,2012-12-27,421.244
3829230,2012-11-27,772.788
2969614,2012-09-25,217.485
3990561,2012-12-19,581.501
2119521,2012-06-03,270.0
3239916,2012-09-21,186.67
2223863,2012-08-25,459.972
2151542,2012-06-07,41.964
866792,2012-06-07,67.104
24808,2012-10-25,240.188
1090255,2012-01-10,201.495
4738888,2012-12-26,133.317
3407190,2012-10-04,147.923
3910481,2012-11-09,111.564
3393755,2012-11-11,134.768
2932554,2012-08-24,337.741
157908,2012-01-25,82.0
1197090,2012-01-24,414.805
3407190,2012-10-04,147.923
2342726,2012-06-26,89.914
3407190,2012-10-04,147.923
3477864,2012-10-09,210.392
2485118,2012-07-10,104.17
1387777,2012-02-21,75.0
1151128,2012-01-18,211.933
1935518,2012-05-08,99.0
4600602,2012-12-17,404.908
3983283,2012-11-13,783.217
1779334,2012-04-18,89.86
3537511,2012-10-13,114.478
3781468,2012-11-02,385.053
1330091,2012-02-12,332.5
1194860,2012-02-10,163.8
1266846,2012-02-03,200.0
1303089,2012-07-25,440.597
3629681,2012-10-20,199.835
2205416,2012-06-12,535.565
1182944,2012-01-22,467.1
492618,2012-03-26,229.955
2639252,2012-07-25,145.83
1828470,2012-05-09,100.0
2683147,2012-12-30,100.089
3156213,2012-09-14,229.912
3156288,2012-09-14,343.98
3691424,2012-11-07,136.212
1194860,2012-02-10,188.16
1079262,2012-01-08,171.0
1856226,2012-05-06,60.758
1227814,2012-11-19,167.382
2055363,2012-06-20,96.009
4438114,2012-12-07,121.59
3604311,2012-10-18,124.527
622084,2012-03-24,104.525
4012527,2012-11-23,63.492
4688784,2012-12-22,105.941
1828470,2012-05-09,117.0
2683147,2012-12-30,42.377
1303089,2012-08-26,216.67
333406,2012-11-24,129.396
1372833,2012-11-19,103.218
2638948,2012-08-29,461.292
2705414,2012-08-08,95.745
2046952,2012-05-24,102.762
4335453,2012-12-01,303.975
4157842,2012-11-22,112.518
654833,2012-02-21,142.888
1100645,2012-01-11,675.757
1100645,2012-01-11,413.375
1966071,2012-05-18,481.613
1294136,2012-02-10,488.0
3565777,2012-10-25,451.522
1545381,2012-03-16,270.627
1184493,2012-01-22,638.79
311399,2012-10-08,111.107
4604566,2012-12-17,123.094
1839262,2012-12-29,122.492
2703478,2012-10-09,128.203
2035617,2012-05-23,235.458
3651451,2012-10-21,302.25
70118,2012-12-29,139.34
2232217,2012-06-15,77.14
2538571,2012-07-16,165.716
1788807,2012-07-18,165.0
3159142,2012-12-26,543.161
4119537,2012-11-20,175.0
1425731,2012-02-26,131.04
1122021,2012-01-14,267.379
1654329,2012-03-30,250.17
1077450,2012-01-08,179.003
2936803,2012-12-01,250.0
1098536,2012-01-11,284.659
250284,2012-06-05,174.623
2070048,2012-12-18,143.946
1542507,2012-03-13,191.181
1372833,2012-11-19,191.667
2126945,2012-06-04,99.556
1230862,2012-12-20,237.5
2222515,2012-11-24,249.081
3839089,2012-11-04,169.29
3689222,2012-11-19,130.186
381669,2012-03-05,415.083
3524091,2012-10-12,36.0
2166462,2012-11-26,1306.013
2638191,2012-10-10,184.079
2822337,2012-08-12,50.0
2462756,2012-07-08,135.239
138753,2012-07-12,66.221
1685049,2012-06-28,316.123
4541479,2012-12-13,32.826
3366347,2012-11-19,170.039
3969678,2012-11-12,204.841
4231384,2012-11-26,349.0
3382691,2012-10-02,757.586
4320842,2012-12-01,850.0
1039332,2012-01-03,350.238
654833,2012-02-21,172.969
1372833,2012-11-19,101.605
16496,2012-11-19,592.48
4044157,2012-12-29,84.32
1771185,2012-05-23,141.28
1100645,2012-01-11,561.068
1989131,2012-06-26,369.224
1541958,2012-03-16,241.483
1510500,2012-03-09,124.475
3172978,2012-09-17,103.723
4044157,2012-12-29,129.41
2859434,2012-08-16,455.822
1563695,2012-07-02,341.214
1762791,2012-04-15,214.422
684334,2012-02-16,256.318
3530898,2012-10-13,145.179
2486128,2012-08-08,80.406
2555082,2012-07-17,267.5
1303089,2012-08-16,254.17
2374628,2012-07-08,52.759
2754819,2012-08-06,105.921
2830356,2012-12-26,186.058
1194860,2012-02-08,245.196
1133809,2012-06-08,74.853
2881710,2012-11-14,367.911
1394496,2012-02-22,177.804
3332786,2012-09-28,319.832
4388693,2012-12-28,120.269
4605684,2012-12-17,176.273
1863035,2012-06-27,220.337
1657905,2012-10-02,155.123
1544439,2012-09-19,549.049
2681658,2012-07-30,99.642
535678,2012-07-01,209.3
1656126,2012-05-09,255.926
204917,2012-12-20,200.112
1762791,2012-04-15,135.251
4376540,2012-12-04,125.0
3367366,2012-10-01,375.0
2778198,2012-08-07,110.629
2521249,2012-07-19,206.456
1214330,2012-07-04,147.363
4738888,2012-12-26,142.026
95394,2012-12-29,101.743
1918191,2012-06-26,109.968
2696270,2012-09-09,445.538
3058561,2012-09-25,150.564
2739746,2012-09-05,192.635
1918191,2012-07-25,71.501
1773015,2012-06-06,288.0
1563178,2012-03-17,287.287
1280105,2012-02-05,294.67
2567038,2012-07-18,157.339
1577080,2012-03-23,101.785
1865304,2012-09-10,212.946
1387777,2012-02-21,125.0
1065048,2012-01-06,119.698
3594581,2012-10-17,49.972
1722955,2012-10-29,79.934
1838420,2012-12-20,802.129
3767291,2012-10-29,143.215
1833173,2012-05-01,195.744
1093666,2012-06-04,89.034
1764044,2012-08-15,475.438
3555306,2012-11-20,59.779
3187092,2012-10-25,346.38
3443471,2012-11-07,285.171
1216719,2012-06-16,140.77
2042211,2012-06-18,42.376
2540060,2012-07-16,213.197
4295639,2012-11-29,122.302
3311085,2012-10-07,289.562
1926097,2012-05-08,153.197
1918191,2012-06-20,124.691
2754648,2012-08-05,165.88
188422,2012-02-08,151.788
2357938,2012-06-27,42.853
2850629,2012-08-15,140.99
2412943,2012-07-10,145.0
4571943,2012-12-15,186.383
2107637,2012-07-09,112.5
259577,2012-07-04,153.159
1955900,2012-05-11,136.289
4664198,2012-12-20,147.0
1942877,2012-05-09,88.528
1128301,2012-07-14,80.61
2938304,2012-08-24,124.958
3250542,2012-10-15,80.0
891263,2012-01-14,190.0
3145935,2012-09-13,127.6
2988091,2012-08-30,142.248
4202578,2012-12-08,184.817
4464670,2012-12-08,39.0
4695108,2012-12-22,287.144
1216719,2012-12-04,20.0
1036849,2012-01-02,346.403
1052773,2012-12-21,356.3
4117148,2012-11-28,502.313
1529283,2012-03-12,125.0
1581240,2012-03-19,245.41
2093648,2012-08-09,112.825
1594085,2012-03-21,118.0
2079485,2012-05-28,39.95
2651043,2012-09-10,52.42
1551380,2012-06-05,120.823
1303089,2012-10-12,493.079
2355770,2012-06-27,33.6
1873575,2012-04-30,374.762
2012184,2012-05-20,158.133
2080220,2012-06-02,495.0
2460866,2012-07-26,200.558
2486128,2012-09-08,167.075
4577271,2012-12-15,130.224
3889115,2012-11-07,264.959
3373853,2012-10-01,38.98
1772449,2012-04-16,255.657
1303089,2012-08-08,427.96
2350266,2012-06-27,58.104
2750217,2012-10-25,166.529
3192153,2012-09-18,209.712
2080220,2012-05-28,103.87
3961238,2012-11-17,41.932
1905159,2012-09-10,129.401
3555306,2012-10-25,96.587
974568,2012-07-02,104.93
684334,2012-02-16,137.313
1776172,2012-04-16,371.115
1215099,2012-01-27,75.0
1677211,2012-09-13,117.937
3193602,2012-09-18,18.218
1677211,2012-09-13,90.0
648890,2012-02-06,99.54
253138,2012-08-23,39.429
253138,2012-08-23,39.429
3268741,2012-09-23,206.474
4394832,2012-12-28,346.792
1112698,2012-01-12,387.5
1326996,2012-02-11,56.0
1729263,2012-04-10,52.5
4690152,2012-12-24,218.609
3284867,2012-09-24,131.576
2819849,2012-08-12,63.162
3116258,2012-09-11,312.53
3318338,2012-09-27,396.753
1330091,2012-03-22,170.703
2464375,2012-07-09,196.93
3782751,2012-11-19,421.942
1350946,2012-02-15,49.5
3709240,2012-10-25,325.0
3265118,2012-09-23,175.788
4513649,2012-12-11,121.59
1258703,2012-10-02,1176.815
366071,2012-11-24,269.239
3762020,2012-10-29,225.0
1721826,2012-04-09,57.5
2185265,2012-06-10,364.852
1379120,2012-02-19,328.048
1204701,2012-01-25,124.5
1677211,2012-09-13,155.975
253138,2012-08-23,39.429
2850026,2012-08-15,40.867
253138,2012-08-23,39.429
3555306,2012-10-25,123.231
3268741,2012-09-23,416.995
3604311,2012-10-18,230.516
253138,2012-08-23,39.429
547093,2012-07-02,832.5
1924884,2012-05-07,236.954
648890,2012-02-06,26.544
2330638,2012-06-25,156.319
1863035,2012-06-21,163.014
4826718,2012-12-29,435.833
3555306,2012-10-15,163.864
3486009,2012-10-11,335.295
1303089,2012-08-18,413.981
1208075,2012-10-25,75.0
1759198,2012-04-14,165.559
1844828,2012-04-26,466.146
3555306,2012-10-15,89.926
1303089,2012-08-18,413.981
1303089,2012-08-18,413.981
3098169,2012-12-09,180.208
1823908,2012-08-18,145.486
1637465,2012-03-29,332.686
2875558,2012-08-18,105.216
2937195,2012-08-24,490.378
2927327,2012-09-22,315.783
2181696,2012-06-09,84.945
1184493,2012-09-09,507.392
1225524,2012-07-14,154.771
2780121,2012-08-08,360.916
1281287,2012-02-05,173.938
1127614,2012-04-29,215.895
1065372,2012-01-06,46.0
3715112,2012-10-25,725.0
648890,2012-02-06,45.648
1194860,2012-10-03,458.892
1160782,2012-06-21,368.471
3227052,2012-09-20,190.279
2187247,2012-06-10,68.765
4016589,2012-11-15,124.573
4654097,2012-12-20,121.076
1531571,2012-03-12,123.054
3012783,2012-09-01,125.802
4534570,2012-12-12,70.341
1292552,2012-02-07,52.5
4063208,2012-11-18,98.0
1819199,2012-04-22,344.4
3080750,2012-09-07,20.166
3080750,2012-09-07,47.568
1224865,2012-01-28,231.083
4197148,2012-12-30,129.41
1566096,2012-03-17,636.0
1598442,2012-03-22,144.89
2470150,2012-07-16,315.0
1509946,2012-03-08,22.0
2462756,2012-07-08,121.246
2486128,2012-08-27,250.058
1080961,2012-01-08,146.0
4279654,2012-11-28,117.34
2301039,2012-06-22,87.478
4787582,2012-12-27,107.435
2987129,2012-08-29,107.92
3473569,2012-10-09,59.495
2488160,2012-07-11,240.161
2158643,2012-06-08,153.718
1403683,2012-03-08,390.132
1139520,2012-12-24,211.883
2704429,2012-08-11,200.0
2594491,2012-07-21,133.705
1776602,2012-04-17,37.746
1123745,2012-10-18,91.924
1247457,2012-01-31,84.0
4635435,2012-12-19,184.622
1090324,2012-01-10,88.0
2186695,2012-08-05,116.717
138753,2012-12-31,32.083
138753,2012-11-15,54.798
2837828,2012-08-18,579.17
1963259,2012-05-12,37.338
1411446,2012-02-24,1248.471
1825710,2012-11-13,301.403
1837051,2012-12-25,252.242
3250674,2012-09-22,501.876
2677080,2012-11-21,408.094
4210387,2012-11-25,62.287
1104601,2012-07-17,60.56
1267201,2012-02-03,54.0
648890,2012-02-06,30.432
2263232,2012-06-19,414.619
4449776,2012-12-08,52.99
1493459,2012-03-07,51.733
467146,2012-01-25,67.0
1875784,2012-06-20,283.994
3462562,2012-10-08,125.0
138753,2012-09-18,57.497
2502725,2012-07-12,328.3
2174065,2012-06-09,468.0
1532918,2012-03-12,395.0
2935365,2012-08-24,211.093
4762775,2012-12-26,553.558
4594716,2012-12-16,157.718
1798607,2012-06-07,113.412
2927284,2012-12-01,241.883
4838349,2012-12-30,71.128
320680,2012-01-19,223.271
4545786,2012-12-13,47.454
2824648,2012-09-02,579.17
1081697,2012-02-01,44.836
2433911,2012-07-13,629.556
2036105,2012-05-23,208.552
1987373,2012-05-16,200.0
3667356,2012-10-22,106.579
3455586,2012-10-08,122.522
2915421,2012-08-22,116.91
648890,2012-08-15,92.343
3909446,2012-11-09,503.742
4791748,2012-12-27,290.077
3271603,2012-09-24,163.948
1771185,2012-09-11,101.558
1509830,2012-10-31,80.0
1127614,2012-06-23,642.054
1566422,2012-03-17,325.0
2026663,2012-05-21,327.174
2187567,2012-06-23,129.056
1697752,2012-08-12,168.924
103659,2012-05-02,96.0
1303089,2012-12-21,423.766
1369947,2012-02-18,213.854
2868895,2012-08-28,75.0
1182428,2012-05-02,114.053
3341971,2012-09-29,207.445
4376801,2012-12-10,174.178
1372833,2012-07-14,346.768
1915850,2012-05-06,117.465
2259157,2012-06-18,257.593
4463905,2012-12-08,123.265
2508201,2012-07-13,100.583
1439839,2012-02-28,245.0
4677927,2012-12-21,70.628
2466031,2012-10-17,556.779
1105080,2012-01-12,82.529
1527937,2012-11-09,457.416
2051499,2012-05-24,129.283
1486390,2012-03-09,142.92
4587577,2012-12-17,195.067
2179089,2012-06-09,69.534
2452434,2012-07-07,317.112
1791315,2012-04-18,116.24
1126365,2012-05-01,152.517
2166424,2012-06-09,348.355
4066620,2012-11-18,192.888
2512280,2012-07-13,93.346
3793838,2012-10-31,427.18
3698905,2012-10-24,169.26
2383495,2012-06-30,117.865
1639220,2012-03-28,208.775
1334066,2012-08-27,975.828
1139520,2012-06-11,159.122
3650216,2012-11-19,141.478
2999543,2012-08-30,560.7
1341586,2012-02-13,18.406
4627636,2012-12-18,158.744
2546953,2012-07-17,136.45
1334066,2012-03-18,198.824
2148477,2012-06-15,336.071
1093666,2012-01-10,70.0
1797779,2012-05-29,915.246
1697752,2012-04-06,313.589
2460866,2012-07-08,216.841
259577,2012-07-04,145.098
2476892,2012-07-10,336.0
2487472,2012-07-11,285.359
2280691,2012-07-24,272.522
96445,2012-12-27,320.179
4462395,2012-12-08,125.0
1049756,2012-01-04,181.0
2067520,2012-05-27,168.349
1343236,2012-02-14,61.101
2062245,2012-07-14,84.076
4680525,2012-12-21,111.33
1274890,2012-02-04,54.106
1773435,2012-04-16,197.103
2662236,2012-07-31,211.254
4119537,2012-11-29,175.0
2961643,2012-08-28,102.064
234906,2012-06-20,70.409
4168481,2012-11-23,156.091
3972189,2012-11-13,55.162
3361523,2012-09-30,428.676
2180878,2012-06-10,133.72
1516074,2012-03-09,35.087
3454218,2012-10-08,129.698
2190270,2012-06-11,90.26
3257380,2012-09-26,76.954
3865928,2012-11-06,60.079
1064249,2012-03-21,165.986
2181220,2012-06-09,210.0
1182428,2012-05-02,79.978
2231730,2012-06-15,169.109
1697752,2012-04-06,313.589
2868895,2012-08-28,75.0
4332324,2012-12-01,30.596
3428200,2012-10-06,239.963
4242691,2012-11-27,173.36
1275117,2012-02-06,122.351
3759818,2012-10-29,55.954
3276464,2012-09-24,342.665
1173966,2012-04-21,246.82
4332324,2012-12-01,44.957
3492460,2012-10-10,444.685
1811957,2012-04-21,138.0
4293499,2012-11-29,388.566
3424303,2012-10-05,190.657
1699079,2012-04-08,226.077
1729769,2012-04-10,362.308
2180878,2012-06-09,163.135
4682721,2012-12-27,166.816
2053922,2012-05-25,99.188
4275212,2012-12-31,182.458
4760668,2012-12-26,850.438
4062803,2012-11-24,116.238
4760668,2012-12-26,41.704
2684326,2012-07-29,137.637
1303089,2012-07-06,129.911
2572076,2012-07-19,100.83
1050983,2012-09-22,859.885
1385156,2012-02-20,379.538
1574664,2012-04-03,493.039
2477860,2012-07-10,240.951
4119537,2012-11-29,158.747
3082305,2012-09-07,99.1
234906,2012-06-20,70.409
4376801,2012-12-10,196.956
1827755,2012-04-23,105.451
1051206,2012-01-05,102.759
1143750,2012-12-20,369.955
3808207,2012-11-01,105.558
1888464,2012-09-01,334.157
351636,2012-06-10,107.646
3359952,2012-09-30,85.658
4482231,2012-12-10,111.152
3845038,2012-11-04,138.088
1974340,2012-05-14,335.0
3680486,2012-10-23,137.5
2205191,2012-06-12,74.777
1728436,2012-04-10,300.336
2308661,2012-06-27,39.617
2308661,2012-06-27,39.617
2280866,2012-10-22,295.833
2280866,2012-10-22,316.649
2991535,2012-08-30,57.214
4614336,2012-12-31,97.654
4108010,2012-11-20,50.48
1627208,2012-03-27,259.315
3611306,2012-11-22,36.532
2477617,2012-07-10,79.17
4409488,2012-12-06,186.907
3282044,2012-09-24,322.253
1081697,2012-09-11,389.851
98479,2012-10-26,247.596
1456428,2012-03-01,266.971
3715854,2012-10-26,139.218
3415841,2012-10-05,154.494
2928214,2012-08-23,58.455
1189160,2012-02-28,317.089
1702687,2012-04-13,82.711
1334066,2012-02-13,72.819
1604102,2012-03-23,144.334
4386377,2012-12-04,211.122
1121065,2012-01-14,125.664
1356399,2012-09-24,347.969
1061701,2012-06-19,248.837
2600867,2012-07-21,117.188
2641125,2012-07-25,120.334
2985722,2012-10-12,423.878
2465723,2012-07-09,409.5
2308661,2012-10-08,66.83
1290619,2012-03-08,131.169
1423256,2012-02-27,41.513
2419917,2012-07-04,77.144
4541672,2012-12-13,105.512
1527937,2012-09-24,194.061
4048424,2012-11-17,90.0
1216719,2012-12-04,11.348
4135924,2012-11-21,454.09
2772084,2012-08-07,105.0
4755879,2012-12-26,136.07
1151226,2012-09-08,126.0
3797218,2012-10-31,295.498
3109013,2012-09-10,65.0
2592521,2012-07-21,157.827
2164795,2012-08-26,422.178
4624547,2012-12-18,102.645
169634,2012-06-27,145.829
2267307,2012-06-19,91.548
967448,2012-06-27,73.411
2985722,2012-08-29,320.83
2501503,2012-07-16,220.22
1033906,2012-01-19,204.943
1321243,2012-02-11,133.329
2624257,2012-07-23,279.483
3994388,2012-11-24,171.223
2591530,2012-07-21,110.48
1807524,2012-04-21,161.278
1756039,2012-04-14,527.808
908220,2012-07-16,228.871
1777465,2012-09-15,187.85
1033906,2012-01-19,269.924
1195071,2012-11-26,371.96
2313915,2012-06-25,171.838
1908663,2012-05-05,132.509
1329044,2012-11-08,550.36
1678695,2012-05-24,145.0
2387055,2012-06-30,95.078
1599287,2012-03-22,36.639
213385,2012-02-07,192.467
2460002,2012-07-08,52.3
1868605,2012-04-29,372.318
1868720,2012-04-29,345.433
1944884,2012-05-31,115.574
4537430,2012-12-13,129.875
4869494,2012-12-31,168.851
4600333,2012-12-26,507.847
2100972,2012-06-06,207.121
2420216,2012-12-12,1921.447
4831018,2012-12-29,357.272
2628278,2012-07-24,243.752
4034964,2012-11-17,604.436
3301052,2012-09-28,99.25
4469935,2012-12-09,46.667
372817,2012-06-28,410.045
2783669,2012-08-08,83.756
1935008,2012-05-22,145.0
2391881,2012-07-12,114.321
1356059,2012-05-10,48.108
3495547,2012-10-16,161.2
1088948,2012-01-10,109.006
1713758,2012-04-10,264.032
429055,2012-09-24,404.85
3232668,2012-09-20,149.228
4332566,2012-12-01,233.709
3463038,2012-10-09,147.923
1051958,2012-01-04,354.645
1284133,2012-02-05,67.0
1283922,2012-02-05,42.0
1081697,2012-01-27,227.174
4531448,2012-12-12,140.621
2179089,2012-07-04,17.718
3613410,2012-11-28,88.341
2064864,2012-05-26,33.708
1195009,2012-01-24,330.757
24808,2012-11-19,225.036
247009,2012-03-27,194.068
1210994,2012-01-26,134.0
4557767,2012-12-14,241.77
3208233,2012-09-19,86.994
1169172,2012-01-20,145.69
3231111,2012-09-20,19.738
3231111,2012-09-20,19.738
3424303,2012-11-19,149.448
2393593,2012-07-01,1397.337
3177823,2012-09-16,281.638
2582009,2012-07-20,175.5
2783669,2012-12-03,372.876
1182428,2012-05-21,167.559
2459820,2012-07-09,50.0
2064864,2012-05-26,311.61
1696330,2012-04-05,161.369
1099901,2012-01-12,407.966
2391881,2012-07-12,38.306
1875784,2012-06-13,64.256
1090505,2012-01-10,554.112
1603307,2012-09-21,283.395
1303089,2012-12-06,454.099
2627286,2012-08-31,386.458
4185813,2012-11-24,89.669
2759182,2012-08-06,265.727
1529283,2012-03-12,50.226
1957665,2012-05-12,125.705
2452810,2012-07-07,189.07
1401822,2012-02-22,205.953
4518195,2012-12-11,83.333
444816,2012-04-19,53.235
954802,2012-02-29,240.0
2883459,2012-08-19,143.215
586464,2012-09-03,88.453
3511914,2012-10-12,35.797
3945139,2012-11-11,367.315
3491457,2012-10-10,138.059
24808,2012-11-19,289.332
2638948,2012-10-10,601.947
1902861,2012-05-04,199.136
1878687,2012-05-04,56.896
3988836,2012-11-14,112.5
4674386,2012-12-21,130.897
4515017,2012-12-11,97.54
3949947,2012-11-11,17.974
1301000,2012-02-08,116.365
4157975,2012-12-26,28.251
2335743,2012-06-25,181.316
2244041,2012-11-22,100.833
1448004,2012-02-29,276.871
1446859,2012-02-29,225.0
1979777,2012-06-11,85.584
2518144,2012-07-14,133.111
3381391,2012-10-02,936.192
2393570,2012-07-01,237.134
2280851,2012-06-20,128.354
2787493,2012-08-08,45.936
3778112,2012-10-30,670.543
2516954,2012-11-27,259.044
1707975,2012-11-19,81.045
1495742,2012-03-07,325.0
1857578,2012-10-06,147.064
1229615,2012-02-05,337.122
2422972,2012-07-04,81.67
4054748,2012-11-18,27.89
1369556,2012-11-23,132.552
628349,2012-04-05,127.265
3519405,2012-11-26,215.0
1935344,2012-05-14,221.127
4526098,2012-12-12,182.385
2717895,2012-08-01,96.977
1875784,2012-05-14,136.697
3113363,2012-09-10,75.0
2831148,2012-12-16,126.968
2288642,2012-12-18,41.667
1097085,2012-08-31,210.44
1033906,2012-09-16,80.0
2223863,2012-09-30,213.259
2223863,2012-09-30,240.902
2750217,2012-08-11,264.559
728076,2012-09-19,58.298
2869482,2012-10-01,49.56
2456105,2012-07-11,183.341
4340967,2012-12-09,75.701
4859282,2012-12-31,80.0
1471651,2012-03-04,208.375
3159142,2012-09-15,184.021
2958907,2012-08-27,142.24
3410274,2012-10-04,185.0
1243594,2012-08-12,270.0
3303151,2012-09-26,295.541
2958428,2012-08-27,189.818
1868726,2012-04-29,57.5
1736994,2012-04-12,381.196
4414963,2012-12-06,180.878
2544801,2012-07-16,123.496
1660370,2012-07-08,65.552
2557017,2012-09-11,163.8
2322522,2012-06-24,205.07
3405025,2012-10-04,178.833
3318605,2012-11-22,1376.016
2833919,2012-08-14,74.17
1146013,2012-08-17,593.247
3364025,2012-10-01,166.283
1020604,2012-06-22,124.32
410209,2012-07-30,78.33
1031083,2012-01-02,100.0
2006270,2012-07-25,64.58
2889229,2012-08-20,52.627
1944884,2012-09-21,100.379
2304552,2012-07-28,117.975
1736994,2012-07-28,314.678
4527721,2012-12-12,89.464
2477074,2012-07-10,140.052
2869278,2012-08-17,52.239
2487021,2012-07-11,120.317
1280105,2012-02-05,417.0
138753,2012-08-28,83.33
1602293,2012-03-23,113.796
2974199,2012-08-28,390.977
908352,2012-06-08,412.437
2137344,2012-06-05,147.674
346722,2012-02-15,71.111
3486081,2012-10-10,544.918
4527721,2012-12-12,53.593
4615873,2012-12-18,559.371
3681699,2012-10-23,270.613
1925722,2012-05-07,161.21
2308661,2012-11-27,112.917
2308661,2012-11-27,102.289
1936873,2012-05-09,63.579
2624257,2012-07-24,411.772
4101948,2012-11-19,92.99
2323530,2012-06-25,172.653
4101948,2012-11-19,129.522
4101948,2012-11-19,94.68
4500480,2012-12-11,104.507
3242450,2012-09-21,83.33
2510663,2012-07-20,101.468
2510663,2012-07-20,101.468
2244041,2012-12-18,60.336
2460002,2012-07-22,42.117
2575333,2012-07-19,54.599
3104184,2012-09-10,152.463
2309015,2012-06-23,165.232
2308661,2012-06-23,47.46
2308661,2012-06-23,260.846
1575695,2012-12-11,70.341
3796308,2012-11-16,151.488
4513132,2012-12-11,64.048
3512358,2012-10-25,49.146
1904418,2012-05-04,536.448
4336209,2012-12-02,579.167
2042211,2012-06-18,83.103
3857219,2012-11-19,672.001
250452,2012-10-25,255.122
250452,2012-10-25,255.122
1585984,2012-03-20,414.734
3505995,2012-10-25,123.898
515162,2012-07-27,126.752
206621,2012-11-04,121.481
1611366,2012-08-27,41.67
673620,2012-08-27,256.557
673620,2012-08-27,256.557
3782830,2012-12-10,367.282
3681626,2012-10-23,107.5
3934106,2012-11-23,312.444
425499,2012-06-09,404.5
2042864,2012-10-22,143.881
4484632,2012-12-10,230.404
19169,2012-06-30,109.005
3209983,2012-10-27,192.739
2442720,2012-07-06,509.641
1906077,2012-05-05,268.143
2234660,2012-06-15,239.572
2466098,2012-07-09,95.926
1245410,2012-06-28,229.858
2601694,2012-09-19,236.432
4251179,2012-11-27,199.318
3931664,2012-11-10,192.792
1818176,2012-11-25,407.124
182945,2012-12-06,110.0
3903551,2012-11-10,801.693
2480399,2012-07-10,134.0
1529221,2012-07-01,92.702
409228,2012-05-02,68.0
1342343,2012-02-14,1232.064
1584475,2012-05-11,17.98
2635792,2012-07-24,90.841
4846330,2012-12-30,28.251
3934106,2012-11-10,368.781
1843869,2012-04-26,89.0
1151226,2012-01-21,71.273
2107299,2012-06-01,553.656
1618361,2012-03-25,259.0
3874352,2012-11-06,249.826
1875933,2012-04-30,173.531
2426269,2012-07-04,91.895
1977865,2012-05-14,90.767
1726277,2012-04-10,144.392
4467948,2012-12-09,105.512
4818001,2012-12-29,60.613
1423256,2012-03-05,86.684
1406665,2012-02-25,767.0
2985970,2012-08-29,162.375
1876274,2012-04-30,96.0
1966810,2012-08-11,933.517
3394003,2012-10-03,79.17
1153593,2012-01-18,191.084
3394003,2012-10-03,98.618
3118719,2012-09-11,527.212
3394003,2012-10-03,216.957
1182428,2012-05-21,1331.22
2536339,2012-12-14,439.075
4044157,2012-11-17,52.24
1195245,2012-01-24,256.96
289628,2012-06-20,255.368
2396381,2012-12-26,535.5
395940,2012-08-11,199.477
2251449,2012-11-22,229.167
3067765,2012-09-07,19.225
4215449,2012-12-05,221.073
1082188,2012-01-09,123.177
809291,2012-11-19,266.667
176207,2012-01-08,168.28
1080939,2012-01-08,239.221
794465,2012-03-29,156.706
1533378,2012-03-17,82.082
1594152,2012-03-24,283.472
1763586,2012-09-13,123.677
3143688,2012-09-13,112.371
1663040,2012-03-31,71.818
1716375,2012-04-09,235.153
1725150,2012-04-10,43.73
2632250,2012-08-01,115.728
1291713,2012-03-07,259.6
1662842,2012-04-10,64.358
2531056,2012-10-02,120.666
2531056,2012-10-02,113.0
1874493,2012-05-03,363.776
1345834,2012-08-01,83.6
4084042,2012-11-19,164.758
1093208,2012-01-10,138.321
1100397,2012-01-11,177.208
1775906,2012-04-16,290.294
1291713,2012-11-11,179.742
1239998,2012-01-30,84.5
1325983,2012-05-15,83.106
1312324,2012-02-09,110.0
2678356,2012-07-28,224.77
3023358,2012-09-02,43.484
2065121,2012-05-26,79.9
1606633,2012-03-23,225.261
1609747,2012-03-24,60.0
1977895,2012-11-06,321.32
2869482,2012-09-20,283.395
1199262,2012-01-24,89.568
3721272,2012-10-26,64.077
1996568,2012-05-17,79.93
2728012,2012-08-02,68.653
3098201,2012-09-09,59.46
2454343,2012-07-07,88.0
3768979,2012-11-14,357.469
2531056,2012-08-16,78.0
1057813,2012-01-05,188.529
3362331,2012-11-28,189.301
4353061,2012-12-03,154.014
1071118,2012-01-07,57.743
4180331,2012-11-23,234.68
3445742,2012-10-07,170.0
575391,2012-02-10,201.6
4611752,2012-12-17,37.668
2574428,2012-07-19,49.0
3123389,2012-09-11,527.212
1138426,2012-07-30,9.367
2971019,2012-11-20,26.714
331085,2012-09-04,380.02
331085,2012-10-27,1075.777
2926126,2012-08-23,243.564
2608749,2012-08-23,84.436
3165070,2012-09-15,60.341
2949641,2012-08-26,48.464
3565265,2012-10-29,42.63
3010590,2012-11-10,254.919
1406037,2012-02-23,60.0
2206086,2012-12-18,126.457
1106514,2012-03-29,120.845
1317954,2012-02-10,92.5
1951888,2012-05-31,23.973
1106514,2012-03-29,227.936
1128301,2012-01-14,60.015
1225524,2012-02-04,62.43
1983887,2012-05-24,255.1
1771185,2012-07-26,128.892
4117148,2012-11-20,458.109
4514669,2012-12-26,161.011
